pair,strategy,mbr_utility,sentence_index_0based,selected_model,selected_model_name,selected_bleurt,meprs_model,meprs_bleurt
he-en,tear,chrf_pp,56,C35,Claude-3.5-Sonnet,83.52823257446289,C35,83.52823257446289
he-en,tear,chrf_pp,57,C35,Claude-3.5-Sonnet,73.69139194488525,C35,73.69139194488525
he-en,tear,chrf_pp,58,G4o,GPT-4o,77.60624289512634,C3,81.21265172958374
he-en,tear,chrf_pp,59,G35,GPT-3.5-Turbo,47.283315658569336,G4o,78.54423522949219
he-en,tear,chrf_pp,60,C35,Claude-3.5-Sonnet,59.63899493217468,G35,74.08035397529602
he-en,tear,chrf_pp,61,C35,Claude-3.5-Sonnet,71.02956771850586,G35,73.59014749526978
he-en,tear,chrf_pp,62,C35,Claude-3.5-Sonnet,71.46674990653992,G35,74.37215447425842
he-en,tear,chrf_pp,63,GP,Gemini-Pro,82.15456008911133,G4o,83.17068815231323
he-en,tear,chrf_pp,64,GP,Gemini-Pro,67.67072677612305,G4o,77.5407075881958
he-en,tear,chrf_pp,65,C3,Claude-3-Opus,86.47242784500122,C3,86.47242784500122
he-en,tear,chrf_pp,66,G35,GPT-3.5-Turbo,63.9313280582428,C35,73.08722138404846
he-en,tear,chrf_pp,67,C35,Claude-3.5-Sonnet,74.57951307296753,C35,74.57951307296753
he-en,tear,chrf_pp,68,C35,Claude-3.5-Sonnet,84.27776098251343,C35,84.27776098251343
he-en,tear,chrf_pp,69,C3,Claude-3-Opus,79.52219843864441,C3,79.52219843864441
he-en,tear,chrf_pp,70,G35,GPT-3.5-Turbo,93.00509095191956,C35,93.00509095191956
he-en,tear,chrf_pp,71,C3,Claude-3-Opus,88.27816843986511,C3,88.27816843986511
he-en,tear,chrf_pp,72,G4o,GPT-4o,86.89694404602051,C3,88.13024759292603
he-en,tear,chrf_pp,73,G35,GPT-3.5-Turbo,79.03502583503723,C3,81.43815994262695
he-en,tear,chrf_pp,74,C35,Claude-3.5-Sonnet,71.28482460975647,G35,73.54691624641418
he-en,tear,chrf_pp,75,GP,Gemini-Pro,59.06293988227844,GP,59.06293988227844
he-en,tear,chrf_pp,76,C3,Claude-3-Opus,79.49028611183167,G4o,81.18206262588501
he-en,tear,chrf_pp,77,C3,Claude-3-Opus,62.480294704437256,G35,100.02822875976562
he-en,tear,chrf_pp,78,GP,Gemini-Pro,76.66600346565247,G35,77.83104181289673
he-en,tear,chrf_pp,79,C3,Claude-3-Opus,69.83644366264343,G35,73.2692301273346
he-en,tear,chrf_pp,80,G4o,GPT-4o,75.11834502220154,G4o,75.11834502220154
he-en,tear,chrf_pp,81,C3,Claude-3-Opus,97.75941967964172,C3,97.75941967964172
he-en,tear,chrf_pp,82,G4o,GPT-4o,65.05137085914612,C3,76.58895254135132
he-en,tear,chrf_pp,83,C35,Claude-3.5-Sonnet,76.06911063194275,C3,81.81526064872742
he-en,tear,chrf_pp,84,G35,GPT-3.5-Turbo,83.62483978271484,G35,83.62483978271484
he-en,tear,chrf_pp,85,C35,Claude-3.5-Sonnet,85.77963709831238,C3,92.54741072654724
he-en,tear,chrf_pp,86,C3,Claude-3-Opus,83.00262093544006,G35,84.56991314888
he-en,tear,chrf_pp,87,G4o,GPT-4o,83.23348760604858,GP,86.42615079879761
he-en,tear,chrf_pp,88,C3,Claude-3-Opus,79.37423586845398,C3,79.37423586845398
he-en,tear,chrf_pp,89,C3,Claude-3-Opus,82.28625655174255,C35,86.14588379859924
he-en,tear,chrf_pp,90,GP,Gemini-Pro,71.7083990573883,C3,80.72354197502136
he-en,tear,chrf_pp,91,C3,Claude-3-Opus,73.87536764144897,G4o,81.53352737426758
he-en,tear,chrf_pp,92,C3,Claude-3-Opus,78.28574776649475,C3,78.28574776649475
he-en,tear,chrf_pp,93,C3,Claude-3-Opus,93.61823201179504,C35,98.11921119689941
he-en,tear,chrf_pp,94,C35,Claude-3.5-Sonnet,80.10944724082947,GP,87.25009560585022
he-en,tear,chrf_pp,95,C35,Claude-3.5-Sonnet,82.21201300621033,C3,96.28991484642029
he-en,tear,chrf_pp,96,C35,Claude-3.5-Sonnet,91.65084958076477,C3,91.93688631057739
he-en,tear,chrf_pp,97,G35,GPT-3.5-Turbo,68.20099949836731,C3,78.90660166740417
he-en,tear,chrf_pp,98,GP,Gemini-Pro,85.14658808708191,GP,85.14658808708191
he-en,tear,chrf_pp,99,C35,Claude-3.5-Sonnet,74.09030795097351,GP,86.07133626937866
he-en,tear,chrf_pp,100,C35,Claude-3.5-Sonnet,84.83549356460571,C3,92.16758608818054
he-en,tear,chrf_pp,101,G4o,GPT-4o,73.13828468322754,G4o,73.13828468322754
he-en,tear,chrf_pp,102,GP,Gemini-Pro,77.49842405319214,C3,80.33374547958374
he-en,tear,chrf_pp,103,C35,Claude-3.5-Sonnet,74.56875443458557,G35,79.47424054145813
he-en,tear,chrf_pp,104,G35,GPT-3.5-Turbo,52.87661552429199,G4o,53.97035479545593
he-en,tear,chrf_pp,105,G35,GPT-3.5-Turbo,80.72589635848999,G4o,87.41437196731567
he-en,tear,chrf_pp,106,C3,Claude-3-Opus,84.44451689720154,GP,84.81124639511108
he-en,tear,chrf_pp,107,C3,Claude-3-Opus,83.44957828521729,C35,83.77987742424011
he-en,tear,chrf_pp,108,G35,GPT-3.5-Turbo,85.59183478355408,G35,85.59183478355408
he-en,tear,chrf_pp,109,G4o,GPT-4o,69.15774941444397,C3,77.46787667274475
he-en,tear,chrf_pp,110,C3,Claude-3-Opus,88.31517100334167,C3,88.31517100334167
he-en,tear,chrf_pp,111,G35,GPT-3.5-Turbo,88.49186301231384,C35,94.9825644493103
he-en,tear,chrf_pp,112,C3,Claude-3-Opus,78.5369336605072,C3,78.5369336605072
he-en,tear,chrf_pp,113,C35,Claude-3.5-Sonnet,74.16601181030273,G35,83.36216807365417
he-en,tear,chrf_pp,114,C35,Claude-3.5-Sonnet,79.48238253593445,C35,79.48238253593445
he-en,tear,chrf_pp,115,GP,Gemini-Pro,81.99213743209839,G4o,91.18417501449585
he-en,tear,chrf_pp,116,G35,GPT-3.5-Turbo,92.5940990447998,C3,96.84260487556458
he-en,tear,chrf_pp,117,C3,Claude-3-Opus,80.03464937210083,G35,81.31684064865112
he-en,tear,chrf_pp,118,G4o,GPT-4o,86.95454597473145,C3,87.23708987236023
he-en,tear,chrf_pp,119,GP,Gemini-Pro,77.17004418373108,G4o,86.04512214660645
he-en,tear,chrf_pp,120,GP,Gemini-Pro,78.04777026176453,C3,86.86137795448303
he-en,tear,chrf_pp,121,G35,GPT-3.5-Turbo,62.64224052429199,C35,76.19131803512573
he-en,tear,chrf_pp,122,G35,GPT-3.5-Turbo,86.19989156723022,C35,88.41408491134644
he-en,tear,chrf_pp,123,G35,GPT-3.5-Turbo,76.44592523574829,C3,78.71903777122498
he-en,tear,chrf_pp,124,G35,GPT-3.5-Turbo,80.87161779403687,C35,82.76012539863586
he-en,tear,chrf_pp,125,C35,Claude-3.5-Sonnet,82.16981887817383,G35,83.61868262290955
he-en,tear,chrf_pp,126,G4o,GPT-4o,76.90967321395874,C3,78.28848958015442
he-en,tear,chrf_pp,127,GP,Gemini-Pro,70.71382403373718,C3,74.39175844192505
he-en,tear,chrf_pp,128,G4o,GPT-4o,84.28290486335754,C3,87.1363878250122
he-en,tear,chrf_pp,129,GP,Gemini-Pro,81.36643767356873,C3,84.86278653144836
he-en,tear,chrf_pp,130,G4o,GPT-4o,86.69278621673584,G4o,86.69278621673584
he-en,tear,chrf_pp,131,C35,Claude-3.5-Sonnet,87.70563006401062,C35,87.70563006401062
he-en,tear,chrf_pp,132,G4o,GPT-4o,46.911197900772095,GP,68.51951479911804
he-en,tear,chrf_pp,133,C35,Claude-3.5-Sonnet,75.32179951667786,C35,75.32179951667786
he-en,tear,chrf_pp,134,G4o,GPT-4o,79.03369665145874,G35,79.53363060951233
he-en,tear,chrf_pp,135,C35,Claude-3.5-Sonnet,77.6610255241394,C3,80.50296306610107
he-en,tear,chrf_pp,136,C3,Claude-3-Opus,63.894689083099365,C35,66.61626696586609
he-en,tear,chrf_pp,137,C3,Claude-3-Opus,83.26023817062378,C3,83.26023817062378
he-en,tear,chrf_pp,138,C35,Claude-3.5-Sonnet,73.66517782211304,C3,80.26134371757507
he-en,tear,chrf_pp,139,G35,GPT-3.5-Turbo,91.72707796096802,C35,92.75434613227844
he-en,tear,chrf_pp,140,G4o,GPT-4o,88.4924829006195,G4o,88.4924829006195
he-en,tear,chrf_pp,141,G4o,GPT-4o,92.8537368774414,C3,92.8537368774414
he-en,tear,chrf_pp,142,G4o,GPT-4o,78.27890515327454,C3,78.95516157150269
he-en,tear,chrf_pp,143,C3,Claude-3-Opus,96.92838788032532,GP,96.92838788032532
he-en,tear,chrf_pp,144,G4o,GPT-4o,76.53071284294128,C3,79.66622710227966
he-en,tear,chrf_pp,145,G4o,GPT-4o,73.51621389389038,G35,75.50197243690491
he-en,tear,chrf_pp,146,C35,Claude-3.5-Sonnet,84.11876559257507,C35,84.11876559257507
he-en,tear,chrf_pp,147,C35,Claude-3.5-Sonnet,81.70291781425476,GP,82.5862467288971
he-en,tear,chrf_pp,148,C35,Claude-3.5-Sonnet,84.31251645088196,C35,84.31251645088196
he-en,tear,chrf_pp,149,G4o,GPT-4o,83.52949619293213,G4o,83.52949619293213
he-en,tear,chrf_pp,150,GP,Gemini-Pro,79.09688949584961,G35,82.21636414527893
he-en,tear,chrf_pp,151,C35,Claude-3.5-Sonnet,42.59454011917114,GP,75.74234008789062
he-en,tear,chrf_pp,152,G35,GPT-3.5-Turbo,85.50646901130676,C3,92.42443442344666
he-en,tear,chrf_pp,153,C35,Claude-3.5-Sonnet,65.42978882789612,GP,70.43545842170715
he-en,tear,chrf_pp,154,C3,Claude-3-Opus,81.4953625202179,G4o,84.3565583229065
he-en,tear,chrf_pp,155,C35,Claude-3.5-Sonnet,74.61345791816711,C3,81.09093904495239
he-en,tear,chrf_pp,156,C35,Claude-3.5-Sonnet,75.5998432636261,G35,77.03116536140442
he-en,tear,chrf_pp,157,C3,Claude-3-Opus,83.41615796089172,G35,84.66413021087646
he-en,tear,chrf_pp,158,G35,GPT-3.5-Turbo,56.29432201385498,G4o,80.37899136543274
he-en,tear,chrf_pp,159,GP,Gemini-Pro,77.6660680770874,C35,78.50003242492676
he-en,tear,chrf_pp,160,GP,Gemini-Pro,74.48761463165283,C3,79.6577513217926
he-en,tear,chrf_pp,161,C35,Claude-3.5-Sonnet,86.51250004768372,C35,86.51250004768372
he-en,tear,chrf_pp,162,C35,Claude-3.5-Sonnet,81.97992444038391,C35,81.97992444038391
he-en,tear,chrf_pp,163,C3,Claude-3-Opus,82.18680024147034,C35,92.660391330719
he-en,tear,chrf_pp,164,C3,Claude-3-Opus,76.08774304389954,C35,76.69335007667542
he-en,tear,chrf_pp,165,G4o,GPT-4o,76.26151442527771,GP,80.23998141288757
he-en,tear,chrf_pp,166,C3,Claude-3-Opus,71.1118996143341,G4o,95.1042890548706
he-en,tear,chrf_pp,167,C35,Claude-3.5-Sonnet,76.80153250694275,C3,76.84904336929321
he-en,tear,chrf_pp,168,G4o,GPT-4o,81.31504654884338,C3,81.31504654884338
he-en,tear,chrf_pp,169,C3,Claude-3-Opus,71.50371670722961,C3,71.50371670722961
he-en,tear,chrf_pp,170,C35,Claude-3.5-Sonnet,81.44322037696838,C35,81.44322037696838
he-en,tear,chrf_pp,171,C35,Claude-3.5-Sonnet,64.10602927207947,C3,71.07617259025574
he-en,tear,chrf_pp,172,C35,Claude-3.5-Sonnet,85.40416359901428,G4o,87.90636658668518
he-en,tear,chrf_pp,173,G35,GPT-3.5-Turbo,84.39053297042847,G35,84.39053297042847
he-en,tear,chrf_pp,174,C35,Claude-3.5-Sonnet,94.90229487419128,C35,94.90229487419128
he-en,tear,chrf_pp,175,G4o,GPT-4o,78.89761328697205,C35,79.05294299125671
he-en,tear,chrf_pp,176,C3,Claude-3-Opus,80.91809153556824,G4o,83.83826613426208
he-en,tear,chrf_pp,177,C3,Claude-3-Opus,66.79097414016724,GP,70.78185677528381
he-en,tear,chrf_pp,178,C3,Claude-3-Opus,88.98631930351257,C3,88.98631930351257
he-en,tear,chrf_pp,179,G4o,GPT-4o,79.64345216751099,C3,85.52687764167786
he-en,tear,chrf_pp,180,G4o,GPT-4o,78.26064229011536,C3,80.14724850654602
he-en,tear,chrf_pp,181,C35,Claude-3.5-Sonnet,83.05992484092712,GP,83.05992484092712
he-en,tear,chrf_pp,182,C3,Claude-3-Opus,78.55488657951355,G4o,80.14411926269531
he-en,tear,chrf_pp,183,C3,Claude-3-Opus,74.30246472358704,G4o,75.89432001113892
he-en,tear,chrf_pp,184,C35,Claude-3.5-Sonnet,81.22928142547607,C35,81.22928142547607
he-en,tear,chrf_pp,185,GP,Gemini-Pro,88.08833956718445,C35,96.18359208106995
he-en,tear,chrf_pp,186,GP,Gemini-Pro,83.5446834564209,GP,83.5446834564209
he-en,tear,chrf_pp,187,G4o,GPT-4o,75.2944827079773,C35,81.03923797607422
he-en,tear,chrf_pp,188,C35,Claude-3.5-Sonnet,72.44133949279785,C35,72.44133949279785
he-en,tear,chrf_pp,189,C3,Claude-3-Opus,92.78023838996887,C3,92.78023838996887
he-en,tear,chrf_pp,190,C35,Claude-3.5-Sonnet,80.58329820632935,C35,80.58329820632935
he-en,tear,chrf_pp,191,G35,GPT-3.5-Turbo,63.528889417648315,GP,63.528889417648315
he-en,tear,chrf_pp,192,G35,GPT-3.5-Turbo,80.6860089302063,C3,83.13729166984558
he-en,tear,chrf_pp,193,C35,Claude-3.5-Sonnet,77.13422775268555,C3,79.67900037765503
he-en,tear,chrf_pp,194,G4o,GPT-4o,98.82097840309143,C35,98.82097840309143
he-en,tear,chrf_pp,195,G4o,GPT-4o,79.17937636375427,C35,79.62499260902405
he-en,tear,chrf_pp,196,C3,Claude-3-Opus,84.6876859664917,C35,86.9547426700592
he-en,tear,chrf_pp,197,C3,Claude-3-Opus,70.12272477149963,C35,70.95509767532349
he-en,tear,chrf_pp,198,C35,Claude-3.5-Sonnet,80.28402924537659,C35,80.28402924537659
he-en,tear,chrf_pp,199,G35,GPT-3.5-Turbo,100.13495683670044,C35,100.13504028320312
ru-en,it,sacrebleu,0,G4o,GPT-4o,75.43874382972717,C35,75.44225454330444
ru-en,it,sacrebleu,1,C35,Claude-3.5-Sonnet,82.86782503128052,GP,82.86786675453186
ru-en,it,sacrebleu,2,G4o,GPT-4o,73.96868467330933,G4o,73.96868467330933
ru-en,it,sacrebleu,3,C35,Claude-3.5-Sonnet,81.01727962493896,G4o,82.27648735046387
ru-en,it,sacrebleu,4,G4o,GPT-4o,72.39585518836975,G35,73.85383248329163
ru-en,it,sacrebleu,5,G35,GPT-3.5-Turbo,83.13131332397461,GP,83.13131332397461
ru-en,it,sacrebleu,6,G35,GPT-3.5-Turbo,90.07895588874817,C35,90.07896780967712
ru-en,it,sacrebleu,7,G4o,GPT-4o,83.1125259399414,C35,89.18622136116028
ru-en,it,sacrebleu,8,C35,Claude-3.5-Sonnet,75.74217915534973,C3,78.18361520767212
ru-en,it,sacrebleu,9,G4o,GPT-4o,76.97680592536926,G35,78.70792746543884
ru-en,it,sacrebleu,10,C3,Claude-3-Opus,78.9884626865387,C3,78.9884626865387
ru-en,it,sacrebleu,11,G35,GPT-3.5-Turbo,82.47949481010437,C35,82.9633891582489
ru-en,it,sacrebleu,12,C3,Claude-3-Opus,87.12366223335266,GP,87.12366223335266
ru-en,it,sacrebleu,13,GP,Gemini-Pro,74.13013577461243,C35,78.50477695465088
ru-en,it,sacrebleu,14,G4o,GPT-4o,81.68917298316956,C3,82.00055360794067
ru-en,it,sacrebleu,15,G4o,GPT-4o,68.40659976005554,C35,71.02891206741333
ru-en,it,sacrebleu,16,G35,GPT-3.5-Turbo,70.41540741920471,C35,74.57998991012573
ru-en,it,sacrebleu,17,C3,Claude-3-Opus,80.83199262619019,C3,80.83199262619019
ru-en,it,sacrebleu,18,G35,GPT-3.5-Turbo,67.8007423877716,C35,70.33025622367859
ru-en,it,sacrebleu,19,G35,GPT-3.5-Turbo,80.62148094177246,G35,80.62148094177246
ru-en,it,sacrebleu,20,G35,GPT-3.5-Turbo,62.31998801231384,C35,71.80599570274353
ru-en,it,sacrebleu,21,GP,Gemini-Pro,73.00164103507996,C3,73.59471917152405
ru-en,it,sacrebleu,22,C3,Claude-3-Opus,76.61688327789307,C35,77.2312343120575
ru-en,it,sacrebleu,23,G4o,GPT-4o,70.06755471229553,C35,83.53937268257141
ru-en,it,sacrebleu,24,C3,Claude-3-Opus,70.52695155143738,GP,77.13743448257446
ru-en,it,sacrebleu,25,C35,Claude-3.5-Sonnet,83.50608348846436,G4o,84.29878354072571
ru-en,it,sacrebleu,26,G35,GPT-3.5-Turbo,91.028493642807,G35,91.028493642807
ru-en,it,sacrebleu,27,G4o,GPT-4o,77.17536687850952,C3,83.30892324447632
ru-en,it,sacrebleu,28,C3,Claude-3-Opus,74.79966878890991,C3,74.79966878890991
ru-en,it,sacrebleu,29,G4o,GPT-4o,77.12433934211731,C3,77.12439298629761
ru-en,it,sacrebleu,30,C35,Claude-3.5-Sonnet,79.72928285598755,GP,80.53392171859741
ru-en,it,sacrebleu,31,G4o,GPT-4o,84.60065722465515,GP,85.56605577468872
ru-en,it,sacrebleu,32,G4o,GPT-4o,75.65050721168518,C35,76.0482132434845
ru-en,it,sacrebleu,33,G4o,GPT-4o,74.85232353210449,G4o,74.85232353210449
ru-en,it,sacrebleu,34,G35,GPT-3.5-Turbo,89.29601907730103,GP,89.29601907730103
ru-en,it,sacrebleu,35,C3,Claude-3-Opus,76.24908685684204,G4o,78.04710268974304
ru-en,it,sacrebleu,36,G4o,GPT-4o,84.83740091323853,GP,84.83740091323853
ru-en,it,sacrebleu,37,G35,GPT-3.5-Turbo,97.52612709999084,GP,97.52612709999084
ru-en,it,sacrebleu,38,G4o,GPT-4o,86.44688725471497,C3,87.33775019645691
ru-en,it,sacrebleu,39,GP,Gemini-Pro,80.06088137626648,GP,80.06088137626648
ru-en,it,sacrebleu,40,G4o,GPT-4o,69.90922093391418,C3,72.00775742530823
ru-en,it,sacrebleu,41,G35,GPT-3.5-Turbo,88.64133954048157,G4o,88.64134550094604
ru-en,it,sacrebleu,42,G35,GPT-3.5-Turbo,82.77295231819153,C3,98.2328712940216
ru-en,it,sacrebleu,43,GP,Gemini-Pro,73.62302541732788,C3,75.63933730125427
ru-en,it,sacrebleu,44,G35,GPT-3.5-Turbo,74.32084083557129,G4o,76.77808403968811
ru-en,it,sacrebleu,45,C3,Claude-3-Opus,77.92970538139343,G4o,78.5649299621582
ru-en,it,sacrebleu,46,C35,Claude-3.5-Sonnet,69.9392557144165,G35,75.06795525550842
ru-en,it,sacrebleu,47,C3,Claude-3-Opus,64.1665518283844,G4o,79.79537844657898
ru-en,it,sacrebleu,48,G4o,GPT-4o,70.76483368873596,C35,76.82848572731018
ru-en,it,sacrebleu,49,G4o,GPT-4o,76.30472183227539,C3,77.43228077888489
ru-en,it,sacrebleu,50,G4o,GPT-4o,73.660147190094,G4o,73.660147190094
ru-en,it,sacrebleu,51,C3,Claude-3-Opus,79.97356057167053,G4o,83.59264135360718
ru-en,it,sacrebleu,52,GP,Gemini-Pro,86.64208054542542,GP,86.64208054542542
ru-en,it,sacrebleu,53,G35,GPT-3.5-Turbo,77.6311457157135,G4o,79.42342758178711
ru-en,it,sacrebleu,54,G35,GPT-3.5-Turbo,89.33930993080139,G35,89.33930993080139
ru-en,it,sacrebleu,55,C3,Claude-3-Opus,86.97246313095093,G4o,88.90221118927002
ru-en,it,sacrebleu,56,G35,GPT-3.5-Turbo,86.81778311729431,C35,86.81779503822327
ru-en,it,sacrebleu,57,G35,GPT-3.5-Turbo,71.3616669178009,GP,71.3616669178009
ru-en,it,sacrebleu,58,C35,Claude-3.5-Sonnet,82.12171196937561,C3,82.86234140396118
ru-en,it,sacrebleu,59,G35,GPT-3.5-Turbo,72.91536927223206,GP,72.91536927223206
ru-en,it,sacrebleu,60,C3,Claude-3-Opus,81.7383348941803,C3,81.7383348941803
ru-en,it,sacrebleu,61,C3,Claude-3-Opus,79.36498522758484,C35,79.36498522758484
ru-en,it,sacrebleu,62,G35,GPT-3.5-Turbo,87.0487630367279,C35,87.04881072044373
ru-en,it,sacrebleu,63,GP,Gemini-Pro,78.58540415763855,GP,78.58540415763855
ru-en,it,sacrebleu,64,G35,GPT-3.5-Turbo,69.25385594367981,C3,71.40071988105774
ru-en,it,sacrebleu,65,GP,Gemini-Pro,74.20876622200012,GP,74.20876622200012
ru-en,it,sacrebleu,66,G4o,GPT-4o,81.13604187965393,C35,81.13604187965393
ru-en,it,sacrebleu,67,G35,GPT-3.5-Turbo,74.91845488548279,G4o,76.6405999660492
ru-en,it,sacrebleu,68,G4o,GPT-4o,84.37938094139099,C35,84.37938094139099
ru-en,it,sacrebleu,69,C3,Claude-3-Opus,78.01981568336487,C3,78.01981568336487
ru-en,it,sacrebleu,70,G4o,GPT-4o,76.75262689590454,C35,76.75262689590454
ru-en,it,sacrebleu,71,C3,Claude-3-Opus,78.96978259086609,G4o,87.1928334236145
ru-en,it,sacrebleu,72,C35,Claude-3.5-Sonnet,81.22977018356323,C3,81.42672181129456
ru-en,it,sacrebleu,73,G4o,GPT-4o,65.22059440612793,G35,71.27882838249207
ru-en,it,sacrebleu,74,G4o,GPT-4o,76.02117657661438,G4o,76.02117657661438
ru-en,it,sacrebleu,75,G4o,GPT-4o,73.0631411075592,G4o,73.0631411075592
ru-en,it,sacrebleu,76,G35,GPT-3.5-Turbo,99.2732286453247,GP,99.2732286453247
ru-en,it,sacrebleu,77,G35,GPT-3.5-Turbo,84.89633202552795,GP,87.84186244010925
ru-en,it,sacrebleu,78,G4o,GPT-4o,74.352365732193,C3,76.73245668411255
ru-en,it,sacrebleu,79,G35,GPT-3.5-Turbo,98.1415331363678,C3,98.1415331363678
ru-en,it,sacrebleu,80,G35,GPT-3.5-Turbo,79.04796600341797,G4o,80.90142011642456
ru-en,it,sacrebleu,81,G4o,GPT-4o,72.6591408252716,GP,74.89078640937805
ru-en,it,sacrebleu,82,C3,Claude-3-Opus,77.33575105667114,C35,78.47357392311096
ru-en,it,sacrebleu,83,G4o,GPT-4o,83.11248421669006,G4o,83.11248421669006
ru-en,it,sacrebleu,84,C35,Claude-3.5-Sonnet,68.57468485832214,C3,77.65019536018372
ru-en,it,sacrebleu,85,C3,Claude-3-Opus,55.718934535980225,C35,55.718934535980225
ru-en,it,sacrebleu,86,G4o,GPT-4o,68.56568455696106,GP,68.56568455696106
ru-en,it,sacrebleu,87,GP,Gemini-Pro,71.24438881874084,GP,71.24438881874084
ru-en,it,sacrebleu,88,G4o,GPT-4o,86.24511361122131,C35,86.24511361122131
ru-en,it,sacrebleu,89,C3,Claude-3-Opus,80.37254214286804,C35,83.8258445262909
ru-en,it,sacrebleu,90,G4o,GPT-4o,80.86662888526917,C35,81.16409182548523
ru-en,it,sacrebleu,91,G4o,GPT-4o,74.62173104286194,GP,82.64005780220032
ru-en,it,sacrebleu,92,C35,Claude-3.5-Sonnet,74.71963763237,C35,74.71963763237
ru-en,it,sacrebleu,93,G35,GPT-3.5-Turbo,82.84606337547302,C3,85.66064238548279
ru-en,it,sacrebleu,94,C3,Claude-3-Opus,81.58519864082336,GP,81.5852701663971
ru-en,it,sacrebleu,95,C3,Claude-3-Opus,72.96790480613708,G4o,74.11877512931824
ru-en,it,sacrebleu,96,G35,GPT-3.5-Turbo,86.70498728752136,C35,96.08978629112244
ru-en,it,sacrebleu,97,C3,Claude-3-Opus,74.18938875198364,G4o,74.32507276535034
ru-en,it,sacrebleu,98,G35,GPT-3.5-Turbo,78.18893790245056,GP,78.18893790245056
ru-en,it,sacrebleu,99,C3,Claude-3-Opus,75.83979368209839,G4o,78.02860140800476
ru-en,it,sacrebleu,100,G4o,GPT-4o,77.57699489593506,G4o,77.57699489593506
ru-en,it,sacrebleu,101,G4o,GPT-4o,84.209805727005,C3,85.60157418251038
ru-en,it,sacrebleu,102,G35,GPT-3.5-Turbo,74.33070540428162,C3,75.86672306060791
ru-en,it,sacrebleu,103,C3,Claude-3-Opus,73.66394400596619,G35,78.31916213035583
ru-en,it,sacrebleu,104,G4o,GPT-4o,77.92928814888,GP,80.20603656768799
ru-en,it,sacrebleu,105,C3,Claude-3-Opus,80.7493805885315,G4o,82.44171142578125
ru-en,it,sacrebleu,106,GP,Gemini-Pro,73.78823161125183,C3,75.51583647727966
ru-en,it,sacrebleu,107,C35,Claude-3.5-Sonnet,84.25765633583069,G4o,86.37733459472656
ru-en,it,sacrebleu,108,G35,GPT-3.5-Turbo,84.1491162776947,C35,84.24685001373291
ru-en,it,sacrebleu,109,G4o,GPT-4o,79.77305054664612,C3,81.08843564987183
ru-en,it,sacrebleu,110,G35,GPT-3.5-Turbo,76.99452042579651,C35,80.5562436580658
ru-en,it,sacrebleu,111,C3,Claude-3-Opus,80.9887170791626,G4o,82.60102272033691
ru-en,it,sacrebleu,112,C3,Claude-3-Opus,61.61181926727295,C35,80.26138544082642
ru-en,it,sacrebleu,113,C3,Claude-3-Opus,90.76898694038391,C35,90.76898694038391
ru-en,it,sacrebleu,114,G35,GPT-3.5-Turbo,92.31391549110413,C35,92.31391549110413
ru-en,it,sacrebleu,115,G4o,GPT-4o,68.02576780319214,GP,75.0645399093628
ru-en,it,sacrebleu,116,C35,Claude-3.5-Sonnet,76.61922574043274,C3,77.1808385848999
ru-en,it,sacrebleu,117,G35,GPT-3.5-Turbo,97.58666753768921,G4o,97.58666753768921
ru-en,it,sacrebleu,118,G4o,GPT-4o,71.59320116043091,C35,72.82981276512146
ru-en,it,sacrebleu,119,G4o,GPT-4o,82.77419805526733,GP,86.11025214195251
ru-en,it,sacrebleu,120,C35,Claude-3.5-Sonnet,70.79643607139587,G4o,72.2488284111023
ru-en,it,sacrebleu,121,G4o,GPT-4o,79.01450395584106,G35,98.6253023147583
ru-en,it,sacrebleu,122,C3,Claude-3-Opus,69.52640414237976,GP,71.42636775970459
ru-en,it,sacrebleu,123,G35,GPT-3.5-Turbo,88.08318376541138,C3,89.5214855670929
ru-en,it,sacrebleu,124,G4o,GPT-4o,99.56391453742981,C35,99.56391453742981
ru-en,it,sacrebleu,125,C3,Claude-3-Opus,97.26940989494324,C35,97.26940989494324
ru-en,it,sacrebleu,126,G4o,GPT-4o,60.37833094596863,GP,60.37833094596863
ru-en,it,sacrebleu,127,G35,GPT-3.5-Turbo,59.59573984146118,C35,59.59573984146118
ru-en,it,sacrebleu,128,C3,Claude-3-Opus,51.30012035369873,G35,58.7226927280426
ru-en,it,sacrebleu,129,G35,GPT-3.5-Turbo,88.5621726512909,C35,90.46816825866699
ru-en,it,sacrebleu,130,G4o,GPT-4o,76.86491012573242,C3,77.34672427177429
ru-en,it,sacrebleu,131,C35,Claude-3.5-Sonnet,71.06894850730896,G4o,71.47064805030823
ru-en,it,sacrebleu,132,G35,GPT-3.5-Turbo,83.86933207511902,C35,89.13925290107727
ru-en,it,sacrebleu,133,G4o,GPT-4o,73.51959347724915,C35,75.2807080745697
ru-en,it,sacrebleu,134,C3,Claude-3-Opus,78.4820556640625,C3,78.4820556640625
ru-en,it,sacrebleu,135,C35,Claude-3.5-Sonnet,65.65365195274353,C3,67.04081892967224
ru-en,it,sacrebleu,136,G35,GPT-3.5-Turbo,81.03622198104858,G35,81.03622198104858
ru-en,it,sacrebleu,137,G35,GPT-3.5-Turbo,78.7333071231842,C3,81.04732632637024
ru-en,it,sacrebleu,138,C35,Claude-3.5-Sonnet,76.80872082710266,C3,78.16119194030762
ru-en,it,sacrebleu,139,C35,Claude-3.5-Sonnet,69.76467370986938,GP,75.5115807056427
